timestamp,ward_id,population_density,outdoor_worker_ratio,built_up_ratio,temperature_c,rh_pct,wind_speed_kmh,shortwave_radiation_wm2,wbgt_proxy,heat_index,htsi_score,risk_label
2026-09-05T22:00,19,2209.02,,,29.7,80,11.3,0.0,33.85,36.76,50,MODERATE
2026-09-05T23:00,19,2209.02,,,29.6,78,14.8,0.0,33.39,35.96,48,MODERATE
2026-09-06T00:00,19,2209.02,,,29.3,81,12.2,0.0,33.48,35.83,48,MODERATE
2026-09-06T01:00,19,2209.02,,,29.4,82,13.2,0.0,33.78,36.37,49,MODERATE
2026-09-06T02:00,19,2209.02,,,29.2,84,15.1,0.0,33.83,36.25,48,MODERATE
2026-09-06T03:00,19,2209.02,,,26.5,91,8.7,0.0,31.31,26.5,26,MODERATE
2026-09-06T04:00,19,2209.02,,,25.3,96,3.9,0.0,30.42,25.3,24,LOW
2026-09-06T05:00,19,2209.02,,,29.0,88,8.4,0.0,34.19,36.58,50,MODERATE
2026-09-06T06:00,19,2209.02,,,29.6,87,8.8,65.0,34.85,38.36,53,HIGH
2026-09-06T07:00,19,2209.02,,,30.5,84,10.3,200.0,35.6,40.55,57,HIGH
2026-09-06T08:00,19,2209.02,,,31.3,80,7.6,430.0,36.0,41.89,60,HIGH
2026-09-06T09:00,19,2209.02,,,31.8,78,6.5,587.0,36.33,42.84,61,HIGH
2026-09-06T10:00,19,2209.02,,,32.4,75,7.6,749.0,36.59,43.64,63,HIGH
2026-09-06T11:00,19,2209.02,,,32.8,65,4.8,744.0,35.2,40.84,60,HIGH
2026-09-06T12:00,19,2209.02,,,33.0,65,8.0,767.0,35.45,41.4,60,HIGH
2026-09-06T13:00,19,2209.02,,,32.9,64,9.5,599.0,35.13,40.73,59,HIGH
2026-09-06T14:00,19,2209.02,,,31.3,68,10.8,478.0,33.86,37.79,53,HIGH
2026-09-06T15:00,19,2209.02,,,31.0,73,10.0,301.0,34.36,38.53,54,HIGH
2026-09-06T16:00,19,2209.02,,,30.9,75,12.7,149.0,34.58,38.87,54,HIGH
2026-09-06T17:00,19,2209.02,,,31.5,71,8.3,59.0,34.65,39.31,55,HIGH
2026-09-06T18:00,19,2209.02,,,30.5,77,12.8,2.0,34.4,38.3,52,HIGH
2026-09-06T19:00,19,2209.02,,,30.1,80,14.1,0.0,34.38,37.98,51,HIGH
2026-09-06T20:00,19,2209.02,,,29.8,80,11.2,0.0,33.98,37.06,50,MODERATE
2026-09-06T21:00,19,2209.02,,,29.5,86,10.9,0.0,34.55,37.74,51,HIGH
2026-09-06T22:00,19,2209.02,,,29.4,87,12.7,0.0,34.58,37.67,51,HIGH
2026-09-06T23:00,19,2209.02,,,28.7,90,11.0,0.0,34.09,36.04,49,MODERATE
2026-09-07T00:00,19,2209.02,,,28.9,89,9.4,0.0,34.21,36.49,50,MODERATE
2026-09-07T01:00,19,2209.02,,,28.9,88,12.3,0.0,34.05,36.25,49,MODERATE
2026-09-07T02:00,19,2209.02,,,28.8,88,11.1,0.0,33.92,35.92,48,MODERATE
2026-09-07T03:00,19,2209.02,,,28.7,87,12.4,0.0,33.63,35.38,47,MODERATE
2026-09-07T04:00,19,2209.02,,,28.6,86,12.5,0.0,33.34,34.85,46,MODERATE
2026-09-07T05:00,19,2209.02,,,27.9,93,2.8,0.0,33.45,33.95,46,MODERATE
2026-09-07T06:00,19,2209.02,,,28.4,89,1.8,53.0,33.53,34.84,48,MODERATE
2026-09-07T07:00,19,2209.02,,,29.4,86,3.2,239.0,34.42,37.4,53,HIGH
2026-09-07T08:00,19,2209.02,,,30.8,80,5.3,443.0,35.32,40.21,58,HIGH
2026-09-07T09:00,19,2209.02,,,31.6,76,7.3,582.0,35.69,41.39,60,HIGH
2026-09-07T10:00,19,2209.02,,,31.7,76,10.2,665.0,35.83,41.72,60,HIGH
2026-09-07T11:00,19,2209.02,,,32.3,71,5.2,709.0,35.7,41.69,61,HIGH
2026-09-07T12:00,19,2209.02,,,32.3,72,9.0,758.0,35.89,42.08,61,HIGH
2026-09-07T13:00,19,2209.02,,,29.6,82,7.2,474.0,34.04,36.98,52,HIGH
2026-09-07T14:00,19,2209.02,,,29.2,86,6.5,331.0,34.15,36.75,52,HIGH
2026-09-07T15:00,19,2209.02,,,29.3,87,7.3,374.0,34.44,37.33,53,HIGH
2026-09-07T16:00,19,2209.02,,,28.8,88,4.3,208.0,33.92,35.92,50,MODERATE
2026-09-07T17:00,19,2209.02,,,28.6,83,5.5,67.0,32.88,34.24,47,MODERATE
2026-09-07T18:00,19,2209.02,,,28.1,88,1.7,2.0,32.98,33.7,46,MODERATE
2026-09-07T19:00,19,2209.02,,,28.2,88,0.6,0.0,33.11,34.01,47,MODERATE
2026-09-07T20:00,19,2209.02,,,28.2,87,0.0,0.0,32.96,33.83,46,MODERATE
2026-09-07T21:00,19,2209.02,,,28.3,86,0.4,0.0,32.94,33.94,47,MODERATE
2026-09-07T22:00,19,2209.02,,,28.2,87,2.4,0.0,32.96,33.83,46,MODERATE
2026-09-07T23:00,19,2209.02,,,29.0,85,3.5,0.0,33.72,35.87,49,MODERATE
2026-09-08T00:00,19,2209.02,,,28.7,87,3.6,0.0,33.63,35.38,49,MODERATE
2026-09-08T01:00,19,2209.02,,,28.6,88,3.2,0.0,33.65,35.27,48,MODERATE
2026-09-08T02:00,19,2209.02,,,28.3,89,3.5,0.0,33.4,34.52,47,MODERATE
2026-09-08T03:00,19,2209.02,,,27.7,91,3.0,0.0,32.89,32.97,45,MODERATE
2026-09-08T04:00,19,2209.02,,,27.8,91,2.5,0.0,33.02,33.28,45,MODERATE
2026-09-08T05:00,19,2209.02,,,28.1,87,2.2,0.0,32.83,33.53,46,MODERATE
2026-09-08T06:00,19,2209.02,,,29.0,83,1.0,62.0,33.41,35.41,49,MODERATE
2026-09-08T07:00,19,2209.02,,,30.5,77,2.2,229.0,34.4,38.3,54,HIGH
2026-09-08T08:00,19,2209.02,,,31.2,76,2.5,407.0,35.16,40.12,58,HIGH
2026-09-08T09:00,19,2209.02,,,28.5,89,6.0,459.0,33.67,35.16,50,MODERATE
2026-09-08T10:00,19,2209.02,,,29.0,89,4.4,396.0,34.35,36.83,52,HIGH
2026-09-08T11:00,19,2209.02,,,30.8,77,5.0,134.0,34.8,39.22,55,HIGH
2026-09-08T12:00,19,2209.02,,,31.1,76,1.5,591.0,35.02,39.81,58,HIGH
2026-09-08T13:00,19,2209.02,,,31.6,74,4.0,661.0,35.33,40.66,60,HIGH
2026-09-08T14:00,19,2209.02,,,31.3,76,4.5,511.0,35.29,40.44,59,HIGH
2026-09-08T15:00,19,2209.02,,,31.1,76,5.2,362.0,35.02,39.81,57,HIGH
2026-09-08T16:00,19,2209.02,,,30.8,76,8.2,230.0,34.62,38.89,55,HIGH
2026-09-08T17:00,19,2209.02,,,29.1,81,4.9,78.0,33.22,35.25,48,MODERATE
2026-09-08T18:00,19,2209.02,,,28.4,87,4.1,1.0,33.23,34.44,47,MODERATE
2026-09-08T19:00,19,2209.02,,,28.0,92,5.6,0.0,33.44,34.1,46,MODERATE
2026-09-08T20:00,19,2209.02,,,27.8,94,4.0,0.0,33.46,33.78,46,MODERATE
2026-09-08T21:00,19,2209.02,,,27.7,94,2.4,0.0,33.32,33.44,45,MODERATE
2026-09-08T22:00,19,2209.02,,,27.8,94,1.7,0.0,33.46,33.78,46,MODERATE
2026-09-08T23:00,19,2209.02,,,28.1,93,2.3,0.0,33.72,34.63,47,MODERATE
2026-09-09T00:00,19,2209.02,,,27.7,93,2.7,0.0,33.18,33.28,45,MODERATE
2026-09-09T01:00,19,2209.02,,,27.5,93,5.9,0.0,32.91,32.63,44,MODERATE
2026-09-09T02:00,19,2209.02,,,26.8,94,8.4,0.0,32.11,30.54,38,MODERATE
2026-09-09T03:00,19,2209.02,,,26.1,93,7.8,0.0,31.06,26.1,25,LOW
2026-09-09T04:00,19,2209.02,,,26.1,92,4.4,0.0,30.93,26.1,26,MODERATE
2026-09-09T05:00,19,2209.02,,,27.9,93,7.9,0.0,33.45,33.95,45,MODERATE
2026-09-09T06:00,19,2209.02,,,27.0,90,6.6,63.0,31.82,30.74,39,MODERATE
2026-09-09T07:00,19,2209.02,,,25.5,95,8.7,128.0,30.55,25.5,24,LOW
2026-09-09T08:00,19,2209.02,,,25.8,94,8.8,96.0,30.8,25.8,25,LOW
2026-09-09T09:00,19,2209.02,,,26.0,93,5.6,114.0,30.93,26.0,26,MODERATE
2026-09-09T10:00,19,2209.02,,,27.4,88,5.6,336.0,32.06,31.64,43,MODERATE
2026-09-09T11:00,19,2209.02,,,29.9,77,2.6,566.0,33.62,36.55,53,HIGH
2026-09-09T12:00,19,2209.02,,,30.7,74,2.8,859.0,34.15,37.98,56,HIGH
2026-09-09T13:00,19,2209.02,,,30.7,74,3.3,639.0,34.15,37.98,55,HIGH
2026-09-09T14:00,19,2209.02,,,31.2,71,4.4,665.0,34.27,38.46,56,HIGH
2026-09-09T15:00,19,2209.02,,,29.7,75,9.5,426.0,33.03,35.49,49,MODERATE
2026-09-09T16:00,19,2209.02,,,28.7,86,5.2,138.0,33.47,35.16,48,MODERATE
2026-09-09T17:00,19,2209.02,,,29.3,84,2.1,31.0,33.96,36.57,51,HIGH
2026-09-09T18:00,19,2209.02,,,28.9,86,0.9,1.0,33.74,35.79,50,MODERATE
2026-09-09T19:00,19,2209.02,,,28.7,90,0.8,0.0,34.09,36.04,50,MODERATE
2026-09-09T20:00,19,2209.02,,,28.4,92,2.1,0.0,33.99,35.46,49,MODERATE
2026-09-09T21:00,19,2209.02,,,28.0,95,4.0,0.0,33.88,34.65,47,MODERATE
2026-09-09T22:00,19,2209.02,,,27.2,95,4.6,0.0,32.79,31.92,43,MODERATE
2026-09-09T23:00,19,2209.02,,,26.5,98,4.6,0.0,32.26,26.5,27,MODERATE
2026-09-10T00:00,19,2209.02,,,26.5,97,2.5,0.0,32.12,26.5,27,MODERATE
2026-09-10T01:00,19,2209.02,,,26.6,96,1.9,0.0,32.12,26.6,27,MODERATE
2026-09-10T02:00,19,2209.02,,,26.6,95,2.2,0.0,31.98,26.6,27,MODERATE
2026-09-10T03:00,19,2209.02,,,26.5,95,5.6,0.0,31.85,26.5,27,MODERATE
2026-09-10T04:00,19,2209.02,,,26.2,93,5.8,0.0,31.19,26.2,26,MODERATE
2026-09-10T05:00,19,2209.02,,,27.4,93,5.7,0.0,32.77,32.31,43,MODERATE
2026-09-10T06:00,19,2209.02,,,27.9,90,9.9,64.0,33.01,33.43,45,MODERATE
2026-09-10T07:00,19,2209.02,,,28.6,88,9.8,218.0,33.65,35.27,48,MODERATE
2026-09-10T08:00,19,2209.02,,,29.5,83,11.0,420.0,34.07,36.94,52,HIGH
2026-09-10T09:00,19,2209.02,,,28.7,89,10.9,548.0,33.94,35.82,50,MODERATE
2026-09-10T10:00,19,2209.02,,,28.4,89,12.1,408.0,33.53,34.84,48,MODERATE
2026-09-10T11:00,19,2209.02,,,31.0,70,13.8,590.0,33.83,37.6,53,HIGH
2026-09-10T12:00,19,2209.02,,,31.0,75,11.6,770.0,34.71,39.17,57,HIGH
2026-09-10T13:00,19,2209.02,,,30.2,79,13.5,618.0,34.34,37.99,54,HIGH
2026-09-10T14:00,19,2209.02,,,27.0,92,10.9,224.0,32.1,30.95,39,MODERATE
2026-09-10T15:00,19,2209.02,,,28.4,87,7.3,214.0,33.23,34.44,47,MODERATE
2026-09-10T16:00,19,2209.02,,,28.6,81,14.6,93.0,32.57,33.84,45,MODERATE
2026-09-10T17:00,19,2209.02,,,28.8,83,9.4,56.0,33.14,34.82,47,MODERATE
2026-09-10T18:00,19,2209.02,,,28.3,82,15.5,2.0,32.34,33.21,43,MODERATE
2026-09-10T19:00,19,2209.02,,,28.0,85,11.6,0.0,32.4,32.9,43,MODERATE
2026-09-10T20:00,19,2209.02,,,28.2,81,12.0,0.0,32.06,32.77,43,MODERATE
2026-09-10T21:00,19,2209.02,,,27.8,84,13.1,0.0,32.0,32.19,42,MODERATE
2026-09-10T22:00,19,2209.02,,,27.7,85,13.2,0.0,32.01,32.06,42,MODERATE
2026-09-10T23:00,19,2209.02,,,28.0,84,13.9,0.0,32.25,32.73,43,MODERATE
2026-09-11T00:00,19,2209.02,,,27.8,86,13.7,0.0,32.29,32.49,42,MODERATE
2026-09-11T01:00,19,2209.02,,,27.2,88,13.7,0.0,31.8,31.08,39,MODERATE
2026-09-11T02:00,19,2209.02,,,25.8,94,13.4,0.0,30.8,25.8,24,LOW
2026-09-11T03:00,19,2209.02,,,25.2,96,9.5,0.0,30.29,25.2,23,LOW
2026-09-11T04:00,19,2209.02,,,25.7,94,11.6,0.0,30.67,25.7,24,LOW
2026-09-11T05:00,19,2209.02,,,26.6,93,16.8,0.0,31.71,26.6,25,LOW
2026-09-11T06:00,19,2209.02,,,25.5,95,21.2,55.0,30.55,25.5,22,LOW
2026-09-11T07:00,19,2209.02,,,26.4,91,18.7,136.0,31.18,26.4,25,LOW
2026-09-11T08:00,19,2209.02,,,27.1,91,18.3,211.0,32.09,31.13,39,MODERATE
2026-09-11T09:00,19,2209.02,,,26.9,91,18.3,436.0,31.83,30.55,38,MODERATE
2026-09-11T10:00,19,2209.02,,,27.6,88,18.0,358.0,32.32,32.21,42,MODERATE
2026-09-11T11:00,19,2209.02,,,29.2,81,18.8,633.0,33.35,35.54,49,MODERATE
2026-09-11T12:00,19,2209.02,,,29.4,78,21.7,673.0,33.13,35.4,49,MODERATE
2026-09-11T13:00,19,2209.02,,,29.1,76,24.5,561.0,32.43,34.15,46,MODERATE
2026-09-11T14:00,19,2209.02,,,29.4,77,22.7,461.0,32.97,35.16,47,MODERATE
2026-09-11T15:00,19,2209.02,,,29.9,74,21.8,380.0,33.12,35.77,48,MODERATE
2026-09-11T16:00,19,2209.02,,,29.6,74,22.5,228.0,32.74,34.99,46,MODERATE
2026-09-11T17:00,19,2209.02,,,28.9,82,17.0,84.0,33.12,34.89,46,MODERATE
2026-09-11T18:00,19,2209.02,,,28.6,83,19.1,1.0,32.88,34.24,44,MODERATE
2026-09-11T19:00,19,2209.02,,,27.5,87,17.4,0.0,32.04,31.79,40,MODERATE
2026-09-11T20:00,19,2209.02,,,27.3,89,15.4,0.0,32.07,31.48,40,MODERATE
2026-09-11T21:00,19,2209.02,,,27.6,88,13.6,0.0,32.32,32.21,42,MODERATE
2026-09-11T22:00,19,2209.02,,,28.0,87,13.8,0.0,32.7,33.23,43,MODERATE
2026-09-11T23:00,19,2209.02,,,28.9,79,15.7,0.0,32.65,34.25,45,MODERATE
2026-09-12T00:00,19,2209.02,,,28.8,79,15.5,0.0,32.52,33.99,44,MODERATE
2026-09-12T01:00,19,2209.02,,,28.6,79,13.5,0.0,32.27,33.46,44,MODERATE
2026-09-12T02:00,19,2209.02,,,28.1,82,13.7,0.0,32.09,32.68,43,MODERATE
2026-09-12T03:00,19,2209.02,,,26.9,88,9.2,0.0,31.41,30.26,37,MODERATE
2026-09-12T04:00,19,2209.02,,,26.3,94,13.3,0.0,31.45,26.3,25,LOW
2026-09-12T05:00,19,2209.02,,,27.6,89,11.8,0.0,32.46,32.36,42,MODERATE
2026-09-12T06:00,19,2209.02,,,28.2,88,12.2,59.0,33.11,34.01,45,MODERATE
2026-09-12T07:00,19,2209.02,,,28.1,87,16.2,210.0,32.83,33.53,44,MODERATE
2026-09-12T08:00,19,2209.02,,,28.0,87,16.0,325.0,32.7,33.23,44,MODERATE
2026-09-12T09:00,19,2209.02,,,29.9,78,17.5,603.0,33.78,36.82,51,HIGH
2026-09-12T10:00,19,2209.02,,,29.1,84,17.8,711.0,33.7,35.94,50,MODERATE
2026-09-12T11:00,19,2209.02,,,29.9,79,18.1,610.0,33.95,37.09,51,HIGH
2026-09-12T12:00,19,2209.02,,,28.2,88,9.5,592.0,33.11,34.01,48,MODERATE
2026-09-12T13:00,19,2209.02,,,28.4,85,15.5,507.0,32.92,34.05,46,MODERATE
2026-09-12T14:00,19,2209.02,,,28.9,83,13.4,431.0,33.27,35.11,48,MODERATE
2026-09-12T15:00,19,2209.02,,,29.1,81,16.6,367.0,33.22,35.25,48,MODERATE
2026-09-12T16:00,19,2209.02,,,29.0,78,15.6,187.0,32.62,34.31,46,MODERATE
2026-09-12T17:00,19,2209.02,,,29.6,75,16.5,62.0,32.9,35.23,47,MODERATE
2026-09-12T18:00,19,2209.02,,,29.3,75,15.5,1.0,32.53,34.45,45,MODERATE
2026-09-12T19:00,19,2209.02,,,29.1,77,14.0,0.0,32.59,34.36,45,MODERATE
2026-09-12T20:00,19,2209.02,,,29.0,77,13.8,0.0,32.46,34.1,45,MODERATE
2026-09-12T21:00,19,2209.02,,,28.6,80,13.4,0.0,32.42,33.65,44,MODERATE
2026-09-12T22:00,19,2209.02,,,28.0,84,10.5,0.0,32.25,32.73,43,MODERATE
2026-09-12T23:00,19,2209.02,,,28.3,82,10.6,0.0,32.34,33.21,44,MODERATE
2026-09-13T00:00,19,2209.02,,,27.9,86,7.9,0.0,32.42,32.77,44,MODERATE
2026-09-13T01:00,19,2209.02,,,27.4,90,10.1,0.0,32.34,31.9,42,MODERATE
2026-09-13T02:00,19,2209.02,,,27.0,91,11.2,0.0,31.96,30.84,38,MODERATE
2026-09-13T03:00,19,2209.02,,,26.7,92,7.2,0.0,31.7,30.06,37,MODERATE
2026-09-13T04:00,19,2209.02,,,26.6,91,7.6,0.0,31.44,26.6,26,MODERATE
2026-09-13T05:00,19,2209.02,,,27.2,90,9.0,0.0,32.08,31.31,40,MODERATE
2026-09-13T06:00,19,2209.02,,,27.8,88,9.3,54.0,32.58,32.8,44,MODERATE
2026-09-13T07:00,19,2209.02,,,28.7,83,11.1,242.0,33.01,34.53,47,MODERATE
2026-09-13T08:00,19,2209.02,,,29.2,80,10.8,345.0,33.19,35.3,49,MODERATE
2026-09-13T09:00,19,2209.02,,,29.7,76,10.5,596.0,33.19,35.74,50,MODERATE
2026-09-13T10:00,19,2209.02,,,28.4,86,12.8,750.0,33.08,34.24,48,MODERATE
2026-09-13T11:00,19,2209.02,,,30.1,75,4.1,498.0,33.54,36.57,52,HIGH
2026-09-13T12:00,19,2209.02,,,30.4,76,7.0,677.0,34.1,37.71,54,HIGH
2026-09-13T13:00,19,2209.02,,,26.9,91,17.0,426.0,31.83,30.55,38,MODERATE
2026-09-13T14:00,19,2209.02,,,27.0,91,2.9,219.0,31.96,30.84,40,MODERATE
2026-09-13T15:00,19,2209.02,,,26.9,90,8.4,264.0,31.69,30.45,39,MODERATE
2026-09-13T16:00,19,2209.02,,,27.0,90,5.2,126.0,31.82,30.74,39,MODERATE
2026-09-13T17:00,19,2209.02,,,28.7,82,2.4,72.0,32.86,34.32,47,MODERATE
2026-09-13T18:00,19,2209.02,,,28.1,84,5.2,1.0,32.38,33.01,44,MODERATE
2026-09-13T19:00,19,2209.02,,,28.1,82,6.5,0.0,32.09,32.68,44,MODERATE
2026-09-13T20:00,19,2209.02,,,28.0,83,5.2,0.0,32.11,32.57,44,MODERATE
2026-09-13T21:00,19,2209.02,,,27.8,85,3.9,0.0,32.14,32.34,43,MODERATE
2026-09-13T22:00,19,2209.02,,,28.0,84,1.3,0.0,32.25,32.73,44,MODERATE
2026-09-13T23:00,19,2209.02,,,28.4,79,4.0,0.0,32.02,32.94,44,MODERATE
2026-09-14T00:00,19,2209.02,,,27.8,83,5.2,0.0,31.85,32.04,43,MODERATE
2026-09-14T01:00,19,2209.02,,,27.5,88,6.4,0.0,32.19,31.93,42,MODERATE
2026-09-14T02:00,19,2209.02,,,27.2,90,6.1,0.0,32.08,31.31,40,MODERATE
2026-09-14T03:00,19,2209.02,,,27.1,91,4.2,0.0,32.09,31.13,40,MODERATE
2026-09-14T04:00,19,2209.02,,,26.8,94,4.7,0.0,32.11,30.54,38,MODERATE
2026-09-14T05:00,19,2209.02,,,27.1,93,4.3,0.0,32.37,31.36,41,MODERATE
2026-09-14T06:00,19,2209.02,,,28.0,88,5.0,66.0,32.85,33.4,45,MODERATE
2026-09-14T07:00,19,2209.02,,,29.4,75,4.9,254.0,32.65,34.7,48,MODERATE
2026-09-14T08:00,19,2209.02,,,29.1,76,4.9,394.0,32.43,34.15,48,MODERATE
2026-09-14T09:00,19,2209.02,,,29.7,76,7.2,630.0,33.19,35.74,51,HIGH
2026-09-14T10:00,19,2209.02,,,30.5,74,3.9,767.0,33.89,37.41,55,HIGH
2026-09-14T11:00,19,2209.02,,,31.5,67,4.4,854.0,33.93,38.0,56,HIGH
2026-09-14T12:00,19,2209.02,,,32.0,63,5.4,862.0,33.81,38.01,56,HIGH
2026-09-14T13:00,19,2209.02,,,31.9,61,6.1,769.0,33.32,37.14,54,HIGH
2026-09-14T14:00,19,2209.02,,,31.5,63,7.1,589.0,33.2,36.78,53,HIGH
2026-09-14T15:00,19,2209.02,,,31.0,67,11.0,396.0,33.31,36.72,51,HIGH
2026-09-14T16:00,19,2209.02,,,30.1,72,10.4,242.0,33.04,35.79,49,MODERATE
2026-09-14T17:00,19,2209.02,,,29.6,81,3.6,80.0,33.88,36.72,51,HIGH
2026-09-14T18:00,19,2209.02,,,29.4,80,3.4,1.0,33.45,35.88,49,MODERATE
2026-09-14T19:00,19,2209.02,,,29.3,80,3.8,0.0,33.32,35.59,49,MODERATE
2026-09-14T20:00,19,2209.02,,,28.8,83,4.6,0.0,33.14,34.82,47,MODERATE
2026-09-14T21:00,19,2209.02,,,28.2,88,3.9,0.0,33.11,34.01,46,MODERATE
2026-09-14T22:00,19,2209.02,,,27.9,90,3.4,0.0,33.01,33.43,45,MODERATE
2026-09-14T23:00,19,2209.02,,,28.6,86,4.7,0.0,33.34,34.85,47,MODERATE
2026-09-15T00:00,19,2209.02,,,28.3,86,4.7,0.0,32.94,33.94,46,MODERATE
2026-09-15T01:00,19,2209.02,,,28.2,86,5.5,0.0,32.81,33.65,45,MODERATE
2026-09-15T02:00,19,2209.02,,,28.0,85,5.4,0.0,32.4,32.9,44,MODERATE
2026-09-15T03:00,19,2209.02,,,27.9,84,6.7,0.0,32.13,32.46,43,MODERATE
2026-09-15T04:00,19,2209.02,,,27.5,85,7.8,0.0,31.76,31.52,41,MODERATE
2026-09-15T05:00,19,2209.02,,,27.1,88,5.1,0.0,31.67,30.8,39,MODERATE
2026-09-15T06:00,19,2209.02,,,27.7,88,5.5,66.0,32.45,32.51,44,MODERATE
2026-09-15T07:00,19,2209.02,,,29.5,83,4.5,258.0,34.07,36.94,52,HIGH
2026-09-15T08:00,19,2209.02,,,31.0,73,3.3,474.0,34.36,38.53,56,HIGH
2026-09-15T09:00,19,2209.02,,,32.0,64,2.5,630.0,34.0,38.33,56,HIGH
2026-09-15T10:00,19,2209.02,,,32.5,62,4.7,770.0,34.24,38.94,57,HIGH
2026-09-15T11:00,19,2209.02,,,33.3,57,6.5,830.0,34.24,39.2,57,HIGH
2026-09-15T12:00,19,2209.02,,,33.1,60,7.7,834.0,34.59,39.77,58,HIGH
2026-09-15T13:00,19,2209.02,,,32.7,62,9.5,734.0,34.49,39.46,57,HIGH
2026-09-15T14:00,19,2209.02,,,32.0,64,11.0,615.0,34.0,38.33,55,HIGH
2026-09-15T15:00,19,2209.02,,,31.6,66,11.1,464.0,33.87,37.95,53,HIGH
2026-09-15T16:00,19,2209.02,,,30.7,71,11.2,258.0,33.63,37.09,51,HIGH
2026-09-15T17:00,19,2209.02,,,30.6,73,8.2,81.0,33.85,37.4,52,HIGH
2026-09-15T18:00,19,2209.02,,,30.0,73,7.5,1.0,33.08,35.78,49,MODERATE
2026-09-15T19:00,19,2209.02,,,29.5,74,8.4,0.0,32.62,34.73,47,MODERATE
2026-09-15T20:00,19,2209.02,,,29.2,75,7.3,0.0,32.4,34.19,46,MODERATE
2026-09-15T21:00,19,2209.02,,,29.0,77,8.0,0.0,32.46,34.1,46,MODERATE
2026-09-15T22:00,19,2209.02,,,29.0,76,9.6,0.0,32.31,33.9,45,MODERATE
2026-09-15T23:00,19,2209.02,,,29.3,75,8.9,0.0,32.53,34.45,46,MODERATE
2026-09-16T00:00,19,2209.02,,,28.8,78,8.2,0.0,32.37,33.79,45,MODERATE
2026-09-16T01:00,19,2209.02,,,28.7,79,8.8,0.0,32.4,33.72,45,MODERATE
2026-09-16T02:00,19,2209.02,,,28.4,80,8.9,0.0,32.17,33.12,44,MODERATE
2026-09-16T03:00,19,2209.02,,,28.2,81,8.2,0.0,32.06,32.77,43,MODERATE
2026-09-16T04:00,19,2209.02,,,27.8,83,6.5,0.0,31.85,32.04,43,MODERATE
2026-09-16T05:00,19,2209.02,,,28.3,84,4.4,0.0,32.64,33.57,45,MODERATE
2026-09-16T06:00,19,2209.02,,,29.7,81,6.7,67.0,34.01,37.03,51,HIGH
2026-09-16T07:00,19,2209.02,,,31.0,73,8.1,259.0,34.36,38.53,54,HIGH
2026-09-16T08:00,19,2209.02,,,31.8,68,8.8,470.0,34.49,39.14,56,HIGH
2026-09-16T09:00,19,2209.02,,,32.3,65,9.8,640.0,34.56,39.46,57,HIGH
2026-09-16T10:00,19,2209.02,,,32.7,66,10.4,779.0,35.26,40.94,60,HIGH
2026-09-16T11:00,19,2209.02,,,33.0,62,9.5,826.0,34.86,40.25,59,HIGH
2026-09-16T12:00,19,2209.02,,,32.1,66,9.7,824.0,34.5,39.27,57,HIGH
2026-09-16T13:00,19,2209.02,,,32.1,68,10.8,728.0,34.87,39.97,58,HIGH
2026-09-16T14:00,19,2209.02,,,31.9,68,14.2,591.0,34.62,39.41,56,HIGH
2026-09-16T15:00,19,2209.02,,,30.7,72,12.8,418.0,33.8,37.38,52,HIGH
2026-09-16T16:00,19,2209.02,,,30.5,74,13.5,259.0,33.89,37.41,51,HIGH
2026-09-16T17:00,19,2209.02,,,30.8,70,7.9,71.0,33.58,37.07,51,HIGH
2026-09-16T18:00,19,2209.02,,,30.4,69,8.4,0.0,32.91,35.77,48,MODERATE
2026-09-16T19:00,19,2209.02,,,30.2,69,8.4,0.0,32.66,35.28,48,MODERATE
2026-09-16T20:00,19,2209.02,,,30.1,70,9.5,0.0,32.71,35.28,47,MODERATE
2026-09-16T21:00,19,2209.02,,,30.1,71,10.8,0.0,32.87,35.53,48,MODERATE
2026-09-16T22:00,19,2209.02,,,29.9,73,11.8,0.0,32.96,35.52,48,MODERATE
2026-09-16T23:00,19,2209.02,,,29.9,73,9.5,0.0,32.96,35.52,48,MODERATE
2026-09-17T00:00,19,2209.02,,,29.5,75,8.7,0.0,32.78,34.96,47,MODERATE
2026-09-17T01:00,19,2209.02,,,29.4,77,9.4,0.0,32.97,35.16,47,MODERATE
2026-09-17T02:00,19,2209.02,,,29.4,78,9.2,0.0,33.13,35.4,48,MODERATE
2026-09-17T03:00,19,2209.02,,,29.2,78,8.6,0.0,32.88,34.85,47,MODERATE
2026-09-17T04:00,19,2209.02,,,28.8,78,10.8,0.0,32.37,33.79,45,MODERATE
2026-09-17T05:00,19,2209.02,,,28.9,81,8.7,0.0,32.96,34.68,47,MODERATE
2026-09-17T06:00,19,2209.02,,,29.3,83,7.6,61.0,33.8,36.32,50,MODERATE
2026-09-17T07:00,19,2209.02,,,30.5,79,8.2,245.0,34.74,38.92,55,HIGH
2026-09-17T08:00,19,2209.02,,,30.5,79,9.5,414.0,34.74,38.92,55,HIGH
2026-09-17T09:00,19,2209.02,,,31.1,79,10.6,564.0,35.55,40.85,59,HIGH
2026-09-17T10:00,19,2209.02,,,31.3,78,13.0,684.0,35.65,41.15,59,HIGH
2026-09-17T11:00,19,2209.02,,,31.9,71,8.5,732.0,35.17,40.48,59,HIGH
2026-09-17T12:00,19,2209.02,,,30.3,81,10.4,801.0,34.81,38.91,56,HIGH
2026-09-17T13:00,19,2209.02,,,29.4,82,6.8,479.0,33.78,36.37,52,HIGH
